nom,code_postal,commune,numero,voie,lieu_dit,site_internet,longitude,latitude,personnel_aidant,largeur_entree,aide_audition,entree_balise_sonore,sanitaires_pmr,stationnement_pmr,labels,types_handicap,difficulte_chemin_ext,difficulte_entree,difficulte_chemin_accueil,score
Archives municipales,42400,Saint-Chamond,,Avenue Antoine Pinay,,,4.512577950954438,45.4761270786542,1,90,,,1,1,,,1,,,1.91
Archives municipales de Lyon,69002,Lyon,1,Place des Archives,,https://www.lyon.fr,4.824627,45.747797,1,90,,,1,1,,,1,,,1.91
Ardennes Karting,08140,DOUZY,,Route DE MOUZON,,https://www.ardenneskarting.fr,5.045552,49.662998,,90,,,1,1,,,,,,1.18
Arezzo,34000,Montpellier,8,Rue de l’Herberie,,,3.876963,43.609766,1,,,,1,,,,,,,1.27
Argileum - Maison de la Poterie,34150,Puéchabon,6,Rue du Monument,,https://www.argileum.fr,3.616045,43.715266,,,,,,,th,moteur|mental,,,,0.91
ARIA,10000,Troyes,53,Boulevard du 14 Juillet,,http://ariatroyes.fr.nf/,4.075885915217903,48.29301397263602,1,200,,,2,1,,,1,,,2.27
Arku Quincaillerie,92110,Clichy,89,Boulevard Victor Hugo,,,2.315147,48.900382,1,95,,,,,,,,,1,1.0
Armand Thierry,59140,Dunkerque,,Rue Franklin,,,2.34845,51.034057,,,,,,1,,,,,,0.82
Armand Thierry Femme,15000,Aurillac,11,Rue Emile Duclaux,,,2.444611,44.929115,1,90,,,,1,,,,,,1.18
Armand Thierry Homme,15000,Aurillac,11,Rue EMILE DUCLAUX,,https://www.armandthiery.fr/fr/magasins/cantal-15/aurillac-11-rue-emile-duclaux-911.htm,2.44458943605423,44.92909730784029,1,90,,,,1,,,,,,1.18
Art&Coupes,55800,Revigny-sur-Ornain,18,Place Pierre Gaxotte,,,4.9869051575660714,48.82814528096245,,,,,,,,,,1,,0.64
Artemis,01700,SAINT-MAURICE-DE-BEYNOST,32,Route DE GENEVE,,,4.979505,45.829681,1,,,,1,,,,1,,,1.55
Arthus Ciné,29690,Huelgoat,4,Venelle de Carn Ar Guillou,,https://arthuscine.wordpress.com/,-3.746147453784943,48.36345265741002,,100,,,,1,,,,,,0.82
Artisanat atelier de poterie Cérambic,16100,Cognac,22,Rue Georges Briand,,https://cerambic.pagesperso-orange.fr,-0.326086,45.691889,1,90,,,,1,th,moteur|auditif|mental|visuel,,,,1.91
Artisan boulanger pâtissier,78500,Sartrouville,40,Avenue Jean Jaures,,,2.160146534442902,48.94053124432008,1,80,,,,1,,,,1,,1.55
(ARTISTORIUM),69120,Vaulx-en-Velin,,Allée de la Boule En Soie,,,4.9251553416252145,45.758623623283306,,,,,1,1,,,,,,1.27
Art Photo,69004,LYON 4EME,69,Boulevard DE LA CROIX ROUSSE,,,4.822771,45.773647,1,100,,,,1,,,2,,,1.27
Art'Tifs,55300,Lacroix-sur-Meuse,43,Rue du Général de Gaulle,,,5.510759,48.973233,,,,,,,,,,1,,0.64
Art Zoo Istres,13800,Istres,,Rue Sainte-catherine,,https://www.istres-tourisme.com,4.987561,43.515101,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Asfar Mtv,92110,Clichy,4 bis,Rue Georges Boisseau,,,2.318299,48.903183,,80,,,,,,,,1,,0.64
Asia 9 Food,92110,CLICHY,51,Rue DE NEUILLY,,,2.301248,48.90159,1,90,,,,1,,,,1,1,1.73
Asia King,92270,Bois-Colombes,13,Rue d'Estienne d'Orves,,,2.271436750888825,48.91561828661216,1,,,,1,,,,1,,,1.55
Asia Market,72000,LE MANS,5,RUE THOMAS EDISON,,http://asiamarketonline.fr/,0.1802578568458557,48.024228954623965,,100,,,,1,,,,,,0.82
Asporotsttipi La Maison de la Corniche,64700,Hendaye,,Route de la Corniche,,https://www.handaye.com,-1.738036,43.377535,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Ass Fonciere Rememb St Sulpice les Champ,23480,SAINT SULPICE LES CHAMPS,2,route d'Aubusson,MAIRIE,,2.023230493068696,45.9941181169099,,90,,,0,1,,,,,,0.73
Assoc Conseil Archit Urban Envir Val Ois,95300,PONTOISE,,Rue DES DEUX PONTS,MOULIN DE LA COULEUVRE,https://www.caue95.org/,2.0852592587471013,49.05263236973218,1,100,,,1,,,,,,,1.27
Association des Chiens Guides d'Aveugles de Lyon et du Centre-Est,69002,Lyon,14,Rue Général Plessier,,https://chiensguideslyon.org/,4.826174,45.751187,,,,,,,,,,,,0.36
Association des Parents D'Eleves de L'Enseignement Libre (Apel) de L'Ensemble Scolaire la Salle - Saint Rosaire,95200,SARCELLES,53,Rue PIERRE BROSSOLETTE,,,2.373417019844055,48.991710982179306,1,90,1,,1,1,,,,,,2.09
Association du Musée des Mille et Une Racines,88310,Cornimont,23,Rue de Lansauchamp,,http://www.mille-et-une-racines.fr,6.84181,47.988138,,,,,,,th,moteur|mental,,,,0.91
ASSOCIATION ED,10300,Sainte-Savine,6,Rue de la Maladiere,,,4.024987,48.293065,1,90,,,1,1,,,,,,1.64
Association Eveil Matins,69002,Lyon,32,Rue de Condé,,http://eveilmatins.fr/,4.830125,45.751091,,,,,,,,,,,,0.36
Association Tournefou,10190,AIX-VILLEMAUR-PALIS,4,Rue DU TOURNEFOU,,,3.7083698809146886,48.28436286714199,,90,,,1,1,,,2,,1,1.45
Assu 2000,92110,Clichy,79,Boulevard Jean Jaurès,,,2.304602,48.901835,1,75,,,,1,,,,1,,1.55
Assu 2000,78500,Sartrouville,2,Avenue de la République,,,2.156375348567963,48.93763619113765,,90,,,,1,,,,1,,1.0
ASSU 2000 Vaulx-en-Velin,69120,Vaulx-en-Velin,40,Rue de la République,,https://agence.assu2000.fr/69-assu-2000-vaulx-en-velin,4.923803,45.786389,,,,,,,,,,1,,0.64
Assurances Olivier,78800,Houilles,24,Avenue Carnot,,,2.1885457634925847,48.92299978965797,,90,,,,1,,,,,,0.73
ASTEL,31450,Belberaud,,,Lot Industriel de la Balme,https://www.sicoval.fr,1.55593603849411,43.507308689094785,1,120,,,1,1,,,1,,,2.18
Asymétrie,55100,Verdun,37,Rue des Gros Degrés,,,5.383857,49.159787,,,,,0,,,,,1,,0.64
Atelier D'Eden,92270,Bois-Colombes,21,Rue Charles Duflos,,https://atelier-deden.business.site,2.26731687784195,48.914715793068105,1,90,,,,,,,,1,,1.0
Atelier de Poterie Barbotine,13400,Aubagne,,Rue Ruer,,https://www.barbotine.fr,5.573374,43.288687,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Atelier de Poterie du Relais,71240,Laives,,La Ruée,,https://www.atelierdurelais.fr,4.844467,46.644566,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Atelier Gribouillis,92270,Bois-Colombes,2bis,Rue Mertens,,https://atelier-gribouillis.blogspot.com,2.273330390453339,48.914045963099845,1,120,,,0,1,,,,1,,1.73
Atelier Photo,55110,Dun-sur-Meuse,19,Rue de l’Hôtel de Ville,,,5.184121,49.384715,,,,,,,,,,1,,0.64
Atelier V,92270,BOIS-COLOMBES,10,Place DE LA REPUBLIQUE,,,2.267987430095673,48.91511768673813,1,,,,,1,,,,1,,1.55
Atlas Batiment,92110,CLICHY,36,Rue MORICE,,,2.312528,48.902227,1,82,,,,,,,,1,1,1.36
Atlas Market,78800,HOUILLES,9,Avenue JEAN JACQUES ROUSSEAU,,,2.1871563792228703,48.918653506594964,,80,,,,1,,,,,,0.82
Atout poil,22560,Pleumeur-Bodou,31,Rue des Chardons,,,-3.517360389232636,48.77209020480628,,90,,,,1,,,,,,0.73
A Travers le Vin,92270,Bois-Colombes,4,Rue Mertens,,,2.273198,48.914114,1,145,,,,1,,,,1,,1.82
ATR courtier en assurances,78500,Sartrouville,11,Avenue Jean Jaures,,,2.162181,48.941688,,80,,,,1,,,,1,,1.09
Attelage Altitude,65200,Bagnères-de-Bigorre,3,Route de Hauban,,https://www.attelagealtitude.com,0.164792,43.084592,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Atypik Hôtel,92110,Clichy,20,Rue Villeneuve,,https://www.hotelclichy.com/,2.3069329999999995,48.90393099999997,1,140,,,,1,,,2,,1,1.82
Au Bec Fin,37000,TOURS,114,Rue DE LA FUYE,,,0.703073,47.387936,1,90,,,,1,,,1,,,1.45
Auberge Au Vieux Pressoir,68250,Westhalten,,Domaine du Bollenberg,,,7.25715,47.944456,,,,,,,th,moteur|auditif|mental,,,,1.0
Auberge De Clichy Ouhachi Idir,92110,Clichy,61,Rue de Paris,,,2.304829357308336,48.89973530864472,1,135,,,0,,,,,1,,1.36
Auberge de Heïdi,54120,Bertrichamps,23,Rue Jean Coltat,,http://www.aubergeheidi.fr/,6.801947,48.430125,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge de Jeunesse de Bonneveine,13008,Marseille,,Impasse du Docteur Bonfils,,https://www.ajmarseille.org,5.380407,43.252104,,,,,,,th,auditif|mental,,,,0.91
Auberge de jeunesse de Rochefort,17300,Rochefort,7,Avenue Maurice Chupin,,https://www.aj-rochefort.fr/hostel/,-0.951877,45.925917,1,100,1,,1,1,th,moteur|auditif|mental|visuel,,,,2.91
Auberge de jeunesse l'Escale,59140,Dunkerque,351,Avenue des Bancs de Flandres,,http://www.auberge-jeunesse-dunkerque.com,2.377326,51.04722599999999,,,,,,1,th,moteur|mental|visuel,,,,1.45
Auberge de Jeunesse L'Escale,59140,Dunkerque,351,Avenue des Bancs de Flandres,,,2.377326,51.047226,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge de l'Abbaye,08460,Signy-l'Abbaye,2,Place Aristide Briand,,https://www.auberge-de-labbaye.com,4.418798,49.698223,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge de la Cascade,12320,Saint-Félix-de-Lunel,,Polissal,,https://www.auberge-de-la-cascade-polissal.fr,2.551399,44.552721,,,,,,,th,auditif|mental|visuel,,,,1.0
Auberge de la Couronne,07230,Lablachère,551,Route d’Ales,,https://aubergedelacouronne.fr/,4.220758974552155,44.453978498915355,1,90,,,1,1,,,,,,1.64
Auberge de la Fontaine du Berger,63870,Orcines,,,La Fontaine du Berger,https://www.auberge.fr,2.993364,45.80147,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge de la Mairie,63720,Chappes,5,Rue de la Mairie,,,3.220209,45.869884,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge de l'Olive,03290,Diou,,Rue de la Gare,,http://www.auberge-olive.fr,3.752604,46.531131,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge des Lacs Bleus,17270,Clérac,,Rue du Jeu de Quilles,,https://www.auberge-lacsbleus-clerac.fr,-0.227693,45.180576,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge des Pellets,18220,Morogues,,Les Pelets,,https://www.auberge-des-pellets.fr,2.600129,47.276403,,,,,,,th,auditif|mental,,,,0.91
Auberge des Trois Châteaux,68420,Eguisheim,26,Grand Rue,,https://www.auberge-3-chateaux.com,7.305778,48.043037,,,,,,,th,auditif|mental|visuel,,,,1.0
Auberge Du Cabestan Hotel Restaurant Audierne,29770,Audierne,2,Place Rene Laennec,,https://aubergeducabestan.com,-4.560611,48.024376,1,,,,,1,th,moteur|mental|visuel,,,,1.91
Auberge du château de Joux,25300,La Cluse-et-Mijoux,127,Le Frambourg,,http://aubergeduchateaude.wixsite.com/aubergechateaujoux,6.373522,46.866485,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge du Haut Jardin - Hôtel,88640,Rehaupal,43,Le Village,,https://www.hautjardin.com,6.731407,48.119141,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge du Haut Jardin - Restaurant,88640,Rehaupal,43,Le Village,,https://www.hautjardin.com,6.731407,48.119141,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge du Moulin à Vent,28240,Manou,23,Chemin du Moulin-à-vent,,https://wwwaubergedumoulinavent.fr,0.98869,48.526545,,,,,,,th,moteur|mental,,,,0.91
Auberge du Petit Planchat,63950,Saint-Sauves-d'Auvergne,,,Le Petit Planchat,,2.701777,45.623603,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge du Petit Pont,72240,Tennie,25,Rue Madame Andree le Grou,,https://www.aubergelepetitpont.com,-0.080489,48.108473,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge du Relais St Josse,62170,Saint-Josse,17,Grand Place,,https://www.lerelaisdesaintjosse.free.fr,1.663586,50.469154,,,,,,,th,auditif|mental|visuel,,,,1.0
Auberge Grand'Maison Au Cochon Grillé,28240,Friaize,,La Grande Maison,,https://www.au-cochon-grille.com,1.139171,48.427463,,,,,,,th,moteur|mental|visuel,,,,1.0
Auberge La Table du Chaffour,24590,Saint-Geniès,,Le Chaffour,,https://www.aubergeduchaffour.com,1.238099,44.972841,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Auberge Le Cassiet,40440,Ondres,1170,Avenue du 11 Novembre 1918,,https://www.aubergelecassiet.com/,-1.4420646188955293,43.569302285379926,,90,,,,1,,,,,,0.73
Auberge le St-Pierre,17310,Saint-Pierre-d'Oléron,19,Rue de la République,,http://aubergelesaintpierre.fr/,-1.307146,45.943123,1,90,,,,1,,,,,,1.18
Auberge L'Etape Gourmande,37510,Villandry,,La Giraudière,,https://www.letapegourmande.com,0.515171,47.330066,,,,,,,th,moteur|auditif|mental,,,,1.0
Auberge Saint Jean Spicheren,57350,Spicheren,12,Rue de Forbach,,,6.964844,49.191613,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Aubert,77127,LIEUSAINT,7,ALL DE L'AVANT SCENE,CARRE SENART 2  7/9,,2.5470891999793825,48.61883683001962,,,,,,1,,,,,,0.82
Au bistrot,10300,Sainte-Savine,49,Avenue du General Gallieni,,,4.057681963349751,48.294041599852505,,90,,,,,,,1,,,0.55
Au Bon Bec,07000,Privas,2 bis,Rue de la République,,,4.597728,44.734913,1,90,,1,,1,,,2,,,1.64
Au Bon Coin,92110,CLICHY,109,Rue MARTRE,,,2.303042,48.905958,1,120,,,,,,,,1,1,1.55
Au bonheur des dames,78800,HOUILLES,5,Rue de l'église,,,2.188032,48.925662,,90,,,,1,,,,1,,1.0
Au bord du pré,17500,Jonzac,22,Rue de Guiffier,,,-0.431189,45.440651,,,,,,,th,auditif|mental|visuel,,,,1.0
Au bureau,69530,Brignais,1,Rue de l'Industrie,,,4.773523807518814,45.67740123878616,,90,,,2,1,,,,,,1.18
Au Bureau,69007,LYON 7EME,243,rue Marcel Mérieux,,,4.830383,45.729537,,,,,,1,,,1,,,1.09
Au bureau Dunkerque,59140,Dunkerque,12,Rue de l'Amiral Ronarch,,http://www.aubureau-dunkerque.fr,2.37478,51.035551,,,,,,1,,,,,,0.82
Au Cadran du Faubourg,75010,Paris,79,Rue du Faubourg Saint-denis,,,2.354523,48.873231,,,,,,,,,,1,,0.64
Au Carrefour des Delices,27520,Boissey-le-Châtel,5,Grande Rue,,,0.783034,49.271198,,0,,,,,,,,,,0.36
Auchan,72230,RUAUDIN,1,Rue DES HUNAUDIERES,CCIAL MAINE STREET,,0.24186283349990848,47.94409760071761,,140,,,,1,,,,2,,1.09
Auchan,69003,Lyon,87,Avenue Félix Faure,,https://www.auchan.fr/magasins/supermarche-lyon-felix-faure/sl-1357,4.857717901468277,45.75359513121426,1,,,,,1,,,1,,,1.55
Auchan,82000,Montauban,785,Avenue Jean Moulin,,https://www.auchan.fr/magasins/montauban/sl-83,1.369493007659912,44.03142201628903,,100,,,1,1,,,1,,,1.55
Auchan Hypermarche,60110,MERU,,Rue MARCEL COQUET,CENTRE COMMERCIAL MERU,,2.137174,49.223685,,,,,,1,,,,,1,1.09
Auchan Supermarche,78500,Sartrouville,80,Avenue Maurice Berteaux,,,2.1653071045875554,48.94083215681335,,140,,,,1,,,1,,,1.36
Au Chat Botté,55300,Saint-Mihiel,2,Rue Basse des Fosses,,,5.541906,48.891003,,90,,,,,,,,1,,0.55
Au Cœur du Fournil,77127,Lieusaint,46,Rue de Paris,,,2.5516444296499685,48.63202110356146,,120,,,,1,,,,1,,1.27
au cours des halles,76360,Barentin,18,Rue Louis Leseigneur,,,0.953708,49.545506,1,90,,,,1,,,,,1,1.45
Audika,78800,HOUILLES,11,Rue GAMBETTA,,,2.187402,48.922759,,90,,,,1,,,,1,,1.0
Audition Conseil Vaulx-en-Velin,69120,Vaulx-en-Velin,10,Rue Emile Zola,,https://auditionconseil-lyon.fr/centres-auditifs/audioprothesiste-vaulx-en-velin/,4.917738,45.778097,1,100,,,,,,,,,,0.82
Auditorium Maurice Ravel,69003,LYON 3EME,149,Rue Garibaldi,,https://www.auditorium-lyon.com/fr,4.852065145969392,45.76142680620898,,100,,,1,1,,,1,,,1.55
Auditorium musée du Louvre,75001,Paris,,Rue de Rivoli,,https://www.louvre.fr/visiter/accessibilite/un-musee-accessible-a-tous,2.3348599274875204,48.86222425328396,1,90,1,,1,,,,2,,,1.64
"AU DOMAINE DE MEILHAC, Gîte de la Chênaie",19400,Argentat-sur-Dordogne,,Rue Meilhac,,http://www.domaine-de-meilhac.fr,1.9426,45.088799,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Au Domélia Provinois - Gîte  n°317,77320,Saint-Martin-des-Champs,,Ferme de Mongareux,,https://www.audomelia.com,3.322452,48.779587,,,,,,,th,moteur|auditif|mental,,,,1.0
Au Domélia Provinois - Gîte  n°318,77320,Saint-Martin-des-Champs,,Ferme de Mongareux,,https://www.audomelia.com,3.322452,48.779587,,,,,,,th,moteur|auditif|mental,,,,1.0
Au D'Tours des Halles,37000,Tours,27,Place Gaston Paillhou,,,0.680969,47.391116,1,90,,,0,,,,,,,0.73
Au Faubourg,75010,Paris,92,Rue du Faubourg Saint-Denis,,,2.3554167151451115,48.874181970478105,,,,,0,,,,,,,0.36
Au Feu de Bois,17310,Saint-Pierre-d'Oléron,150,Route des Châteliers,,http://www.aufeudebois-oleron.fr/,-1.314272,45.94048,1,90,,,,1,,,2,,,1.18
Au feuilleté gourmand,55000,Chardogne,7 bis,Route de Bar le Duc,,,5.121691524982453,48.821480892695256,,,,,,,,,,1,,0.64
Au Fil de l'Angora,80250,Jumel,1,Rue Guynemer,,http://www.labooneferme.com,2.350386,49.758704,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Au fil de l'eau,17500,Jonzac,22,Rue de Guiffier,,,-0.431189,45.440651,,,,,,,th,auditif|mental|visuel,,,,1.0
Au Fil des Saisons,25460,Étupes,3,Rue de la Libération,,http://www.aufildessaisons.eu,6.864287,47.506073,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
AU FIL DU TEMPS,87230,Châlus,41,Rue Salardine,,https://ww.gites-de-france-limousin.com,0.980353,45.652973,,,,,,,th,auditif|mental,,,,0.91
Au fournil rouchon,42230,ROCHE-LA-MOLIERE,1,Rue DE LA CHIORARIE,CTRE CCIAL DES CRISTAUX,https://www.banette.fr/boulangerie/chabert-sebastien-roche-la-moliere.html,4.336131513118745,45.43424908126145,1,90,,,,1,,,1,,,1.45
Au Grain de Blé,55200,Lérouville,35,Rue Nationale,,,5.543599,48.791507,,,,,,,,,,1,,0.64
Au Lac des Cygnes,42000,SAINT ETIENNE,25,Avenue LA LIBERATION,,http://www.aulacdescygnes.fr/,4.3910953402519235,45.437275544435145,1,80,,,,1,,,,1,,1.55
Au Lion Rouge,68870,Bartenheim,1,Rue du Général de Gaulle,,https://www.lion-rouge.fr,7.475975,47.635236,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Au Monde des Binocles,40440,Ondres,58,Place Richard Feuillet,,,-1.4467145811795492,43.56225166066238,1,90,,,,1,,,,,,1.18
Au moulin de Clichy,92110,Clichy,10,Rue des Frères Lumière,,,2.3079228401184086,48.90989986831007,1,90,,,,,,,,,,0.73
Au Nenuph'Art,22560,Pleumeur-Bodou,27,Rue des Chardons,,,-3.5173979401588444,48.772125559307185,,90,,,,1,,,,,,0.73
Au neuf,42530,Saint-Genest-Lerpt,9,Rue de la République,,,4.336892,45.445634,1,83,,,,,,,,1,,1.09
Au Pain D'Antan,25000,Besançon,2,Rue du Chasnot,,,6.02731,47.2473,1,80,,,,1,,,,1,,1.55
Au Pave D'Antan,92110,CLICHY,51,Boulevard DU GENERAL LECLERC,,,2.3138344287463046,48.90222492455526,1,80,,,,,,,,1,1,1.36
Au Pere Fouettard,75001,Paris,9,Rue Pierre Lescot,,,2.348384,48.862589,1,,,,0,,,,,1,,1.09
Au Pere Tranquille,75001,Paris,16,Rue Pierre Lescot,,,2.348497,48.862206,1,,,,,,,,,,,0.82
Au Petit Gourmand,69120,Vaulx-en-Velin,58,Rue de la République,,http://www.auptitgourmand.fr/,4.925575,45.786195,,,,,,,,,,1,,0.64
Au Petit Paysan,55300,Saint-Mihiel,5,Place Jacques Bailleux,,,5.540647208690644,48.89225396492555,,,,,,,,,,2,,0.36
Au Petit Pédégouaty,40180,Heugas,180,Impasse Pedegouaty,,,-1.092795,43.640375,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Au pétrin d'Ancel,66000,Perpignan,1,Boulevard Docteur Joseph Denoyes,,,2.8863599896430974,42.7066398536761,,90,,,,,,,1,,,0.55
Au Plaisir de la Tradition,78570,ANDRESY,58,Rue DU MARECHAL FOCH,,,2.0662111720260117,48.98988120910205,,100,,,,,,,,,,0.36
Aurelie Ribay Boulangerie,75010,Paris,36 bis,Rue de Dunkerque,,,2.3499020934104924,48.88115332016521,,,,,,,,,,,,0.36
Au Rythme du Temps,78800,Houilles,41,Rue Gambetta,,,2.187681,48.919586,,80,,,,1,,,,1,,1.09
Au Salon coiffure,37000,TOURS,109,Rue DE LA FUYE,,,0.703347,47.386357,1,80,,,,1,,,,2,,1.27
Auto Champenoise,10100,SAINT-HILAIRE-SOUS-ROMILLY,9,Z.A. DES RUCHELATS,,,3.6634118004076304,48.514183276195155,,100,,,,1,,,1,,,1.09
Auto Dil,92110,CLICHY,7,Rue D ALSACE,,,2.314272,48.900592,1,80,,,,,,,,1,1,1.36
Autodistribution,42490,FRAISSES,,giratoire du Sauze,Zone artisanale DU PARC,https://www.autodistribution.fr/magasins-pieces-auto/autodistribution-loire-dia-fraisses,4.272056221961976,45.39135298152615,1,80,,,,1,,,1,,,1.55
Auto école,34830,Jacou,,Avenue de Vendargues,,https://www.autoecoledejacou.com,3.9123434771679166,43.6593313543668,,80,,,,,,,,,,0.36
Auto-école Almom,78500,Sartrouville,51,Avenue Jean Jaures,,,2.159624,48.940004,,80,,,,1,,,,1,,1.09
Auto-Ecole Christiane,55600,Montmédy,17,Rue Ernest Mabille,,,5.36759,49.51877,,,,,,,,,,1,,0.64
Auto école de la Digue,55100,Verdun,8,Place Thiers,,,5.386801,49.157979,1,,,,,,,,,1,,1.09
Auto Ecole des Tertres,10410,Saint-Parres-aux-Tertres,65,Avenue du General de Gaulle,,http://aedestertes.fr,4.1200701892375955,48.298112264593485,1,93,,,1,1,,,1,,,1.91
Auto Ecole Marc,55200,Commercy,9,Rue de la Halle,,http://www.autoecolemarc.fr/,5.59389,48.761322,,90,,,,1,,,,1,,1.0
Au Tour du Corps,44730,SAINT MICHEL CHEF CHEF,1,Rue DE BEL ESSOR,,http://autourducorps.com,-2.155879,47.17637,1,83,,,1,,,,,,,1.27
Autour Du Yuzu,71000,Mâcon,97,Rue Dombey,,https://www.autour-du-yuzu.fr/,4.834121,46.304847,1,110,,1,,1,,,,,,1.82
Aux 1000 Trouvailles,76320,Caudebec-lès-Elbeuf,854,Rue Emile Zola,,,1.023876,49.279985,1,90,,,,1,,,2,,,1.18
Aux Bonnes Herbes,35680,Moulins,,Rue de la Mettrie,,,-1.371845,48.002533,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Aux Délices,55100,Verdun,19,Rue Mazel,,,5.384448,49.160553,,,,,0,1,,,,1,,1.09
AUX DELICES DE LA GARE,92270,Bois-Colombes,39bis,Rue du Général Leclerc,,,2.2704175114631657,48.91475457242283,1,,,,,,,,,1,,1.09
Aux Delices des Beaux Arts,37000,Tours,1,Place François Sicard,,,0.692499,47.394699,1,90,,,0,1,,,,1,,1.45
Aux Delices de Touraine,37000,TOURS,97,Rue DU REMPART,,,0.701327919960022,47.39173644412968,1,120,,,,,,,2,,,1.0
Aux délices d’Evrecy,14210,Évrecy,4,Rue Henri Cheron,,,-0.503693,49.099019,,90,,,,1,,,,1,,1.0
Aux Demenageurs,77127,LIEUSAINT,17,Rue DE PARIS,,,2.549793,48.633743,,,,,,,,,,,,0.36
Aux Fins Gourmets Cartier Traiteur,78800,Houilles,7 bis,Rue Gabriel Péri,,,2.1878805756568913,48.92499126907877,1,100,,,,1,,,,1,,1.55
Aux Fleurs D'Ela,55200,Commercy,13,Rue de la Halle,,https://www.fleuriste-commercy.fr/,5.594202,48.761533,,90,,,,1,,,,,,0.73
Aux Fleurs de la Gare,78800,HOUILLES,96,Place ANDRE MALRAUX,,,2.185025,48.919502,,80,,,,1,,,,,,0.82
Aux petits gourmands,74170,Saint-Gervais-les-Bains,29,Av du Mont d’Arbois,,,6.7115065455436715,45.89217747670159,,120,,,,,,,,1,,0.82
Aux Plaisirs Sucres,33770,Salles,27,Rue Va au Champ,,,-0.8678099513053895,44.550317966289896,,120,,,,1,,,,,,1.0
Aux Plaisirs Sucrés,78800,Houilles,3,Rue Ferdinand Buisson,,,2.1973916888237004,48.92981983634024,1,90,,,,1,,,2,,,1.18
Aux portes des Tumuli Chambre L'Eurylaime,51600,Bussy-le-Château,7,Rue du Moulin,,http://auxportesdestumuli.free.fr/index.html,4.544898,49.063602,,,,,,,th,auditif|mental|visuel,,,,1.0
aux sablettes,07300,Tournon-sur-Rhône,187,Route de Lamastre,,http://restoauxsablettes.com,4.795285,45.065856,1,90,,,1,1,,,,,,1.64
Aux Saveurs de Babeth,09270,MAZERES,4 Bis,Chemin DU CHATEAU D'EAU,,https://aux-saveurs-de-babeth.business.site/,1.672149,43.245726,1,95,,,,1,,,,,,1.18
Aux Trois Cochons,69004,Lyon,133,Boulevard de la Croix-rousse,,,4.827721,45.774545,1,90,,,0,1,,,,,1,1.45
Aux Trois Fleurs,60540,Bornel,1,Rue de Fosseuse,,http://www.aux3fleurs.fr/FR/,2.20503,49.224673,,,,,,,th,moteur|auditif|mental,,,,1.0
AUX VENDANGES DE BOURGOGNE,71600,Paray-le-Monial,5,Rue Denis Papin,,http://auxvendangesdebourgogne.fr,4.116999,46.446558,1,80,,,1,1,,,2,,,1.73
Avel char,35120,Hirel,4,Rue du Bord de Mer,,https://www.avelchars-a-voile.com,-1.800511,48.606778,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
AVOBOKO,69390,Vernaison,39,Rue du Pont,,https://www.avoboko.com/,4.812459,45.647546,1,90,,,1,1,,,,,,1.64
Axeo services,78800,Houilles,17 bis,Avenue Charles de Gaulle,,,2.186741,48.921713,,90,,,,1,,,,1,,1.0
Ayan Beauté,75009,Paris,1,Rue Condorcet,,,2.348034,48.879452,,80,,,,1,,,,1,,1.09
Aygueblue,40230,Saint-Geours-de-Maremne,300,Rue du Gave,,https://www.vert-marine.com/aygueblue-saint-geours-de-maremne-40/,-1.232931,43.707748,,,,,,,th,moteur|mental,,,,0.91
Azema Musique,34170,Castelnau-le-Lez,580,Avenue de l'Aube Rouge,,http://azemamusique.fr/,3.9276900887489323,43.638559860152576,,,,,,1,,,,,,0.82
Aziz messagerie,92110,Clichy,1,Rue Curton,,,2.312575576943346,48.89891834235219,1,126,,,,1,,,,1,1,2.0
Azuki,71000,Mâcon,24,Rue de Lyon,,https://www.restaurant-azuki.fr,4.829312,46.301731,1,110,,,1,1,,,,,,1.82
